,Unnamed: 0,scene_id,date,gdd_cumsum,point_id,lai_all,lai_q05_all,lai_q95_all,ccc_all,ccc_q05_all,ccc_q95_all,error_all,SCL,B02,B03,B04,B05,B06,B07,B8A,B11,B12,lai_stemelongation-endofheading,lai_q05_stemelongation-endofheading,lai_q95_stemelongation-endofheading,ccc_stemelongation-endofheading,ccc_q05_stemelongation-endofheading,ccc_q95_stemelongation-endofheading,error_stemelongation-endofheading,lai_flowering-fruitdevelopment-plantdead,lai_q05_flowering-fruitdevelopment-plantdead,lai_q95_flowering-fruitdevelopment-plantdead,ccc_flowering-fruitdevelopment-plantdead,ccc_q05_flowering-fruitdevelopment-plantdead,ccc_q95_flowering-fruitdevelopment-plantdead,error_flowering-fruitdevelopment-plantdead,lai_germination-endoftillering,lai_q05_germination-endoftillering,lai_q95_germination-endoftillering,ccc_germination-endoftillering,ccc_q05_germination-endoftillering,ccc_q95_germination-endoftillering,error_germination-endoftillering,lai (Phenology),lai_q05 (Phenology),lai_q95 (Phenology),ccc (Phenology),ccc_q05 (Phenology),ccc_q95 (Phenology),Macro-Stage,parcel,location
238,28.0,S2B_MSIL2A_20220725T101559_N0400_R065_T32TMT_20220725T132135.SAFE,2022-07-25,2476.1000000000013,3,0.8898023366928101,0.1017935292588339,2.29819016986423,0.3129331436422136,1.4261399074023808e-08,1.1700303157170613,0.5796520974900987,5.0,0.0863111118475596,0.1151111101110776,0.1665999988714853,0.1948222203387154,0.2138333337174521,0.236122222410308,0.270255555709203,0.292466660340627,0.1957444465822643,1.0884052647484674,0.5668053560786777,2.497431145773993,0.4309303098254733,0.1287300189336141,1.2851714425616794,0.6175932354397244,1.0444657405217488,0.3868422276443905,2.6143276161617703,0.3958371811442905,0.0808147539695103,1.3244996335771348,0.6232820087009006,0.3190256986353132,0.1713820397853851,0.5920974744690789,0.0510713863703939,4.027483217328154e-05,0.2373834252357483,0.0231381189078092,1.0444657405217488,0.3868422276443905,2.6143276161617703,0.3958371811442905,0.0808147539695103,1.3244996335771348,flowering - fruit development - plant dead,Bramenwies,Strickhof
239,0.0,S2A_MSIL2A_20220305T102921_N0400_R108_T32TMT_20220305T135811.SAFE,2022-03-05,405.6999999999998,0,0.6994633302092552,0.0980851864442229,1.5527103394269943,0.2294061537832021,1.5229447217213199e-09,0.7713856548070908,0.4117816835641861,5.0,0.057550000026822,0.0819874992594122,0.0930250007659196,0.1226500002667307,0.1630999967455864,0.1781125012785196,0.1863500010222196,0.2065625004470348,0.1678749974817037,0.9286328703165054,0.5460615530610085,1.777611181139946,0.3494563661515713,0.1128649143502116,0.8911487236618996,0.461748156696558,,,,,,,,0.3221522457897663,0.146493430249393,0.5070753693580627,0.0601078397594392,0.0022033524051736,0.2591287512332201,0.0146145493490621,0.3221522457897663,0.146493430249393,0.5070753693580627,0.0601078397594392,0.0022033524051736,0.2591287512332201,germination - end of tillering,Fluegenrain,Strickhof
240,1.0,S2B_MSIL2A_20220307T101759_N0400_R065_T32TMT_20220307T133430.SAFE,2022-03-07,405.6999999999998,0,0.7297795712947845,0.100655292160809,1.6966838091611862,0.2414648011326789,5.420032478387071e-09,0.8175535574555397,0.4806733131408691,5.0,0.0771374991163611,0.0955249993130564,0.1042250012978911,0.1369624994695186,0.1868499983102083,0.2042875010520219,0.2156874984502792,0.2372500002384185,0.2010125014930963,0.9654798209667206,0.5511283203959465,1.905856966972351,0.3634730838239193,0.1188056208193302,0.9481196850538254,0.5296668112277985,,,,,,,,0.337386280298233,0.162025517784059,0.5357514247298241,0.0832444657571613,0.012071245146625,0.2733438462018966,0.0160086342366412,0.337386280298233,0.162025517784059,0.5357514247298241,0.0832444657571613,0.012071245146625,0.2733438462018966,germination - end of tillering,Fluegenrain,Strickhof
241,2.0,S2B_MSIL2A_20220310T102739_N0400_R108_T32TMT_20220310T134645.SAFE,2022-03-10,414.6999999999998,0,0.7212696075439453,0.1018264340236783,1.613046795129776,0.2400973625481128,3.5606481652017404e-09,0.7950749099254608,0.4203283414244652,5.0,0.0615249988622963,0.0844875006005168,0.0952750006690621,0.127162498421967,0.1695625036954879,0.1864374987781047,0.1964500043541193,0.2056875023990869,0.1800624970346689,0.9496480524539948,0.5488120391964912,1.8134635984897611,0.3594850823283195,0.1155705796554684,0.9135063663125038,0.4661266319453716,,,,,,,,0.3287932500243187,0.1354057462885975,0.5236652195453644,0.0642019556835293,0.0059201855146309,0.2526653129607439,0.0160689377225935,0.3287932500243187,0.1354057462885975,0.5236652195453644,0.0642019556835293,0.0059201855146309,0.2526653129607439,germination - end of tillering,Fluegenrain,Strickhof
242,3.0,S2B_MSIL2A_20220320T102639_N0400_R108_T32TMT_20220320T135549.SAFE,2022-03-20,493.2999999999998,0,0.8647460415959358,0.1196875274181366,1.923053503036499,0.2980933487415313,1.3319105551801158e-07,0.9434318393468856,0.3802161030471325,5.0,0.0562875000759959,0.083412499167025,0.0887500010430812,0.1292750006541609,0.1997000016272068,0.2196625042706728,0.2306124996393919,0.2083500009030103,0.170949999243021,1.0332008749246595,0.5652329251170158,2.0374540388584137,0.3993198089301586,0.1257836744189262,1.026649370789528,0.4028292223811149,,,,,,,,0.5160494111478329,0.292844183743,0.8025304675102234,0.1595021858811378,0.0636835936456918,0.4375540167093277,0.0146452581975609,0.5160494111478329,0.292844183743,0.8025304675102234,0.1595021858811378,0.0636835936456918,0.4375540167093277,germination - end of tillering,Fluegenrain,Strickhof
243,4.0,S2A_MSIL2A_20220322T101711_N0400_R065_T32TMT_20220322T141030.SAFE,2022-03-22,510.7999999999998,0,0.9196048527956008,0.1277004899457097,2.0922100841999054,0.3236722275614738,5.012675909910058e-07,1.0232612565159798,0.4036113657057285,5.0,0.0569750000722706,0.0885999994352459,0.0924875009804964,0.1370124984532594,0.2239249981939792,0.243962500244379,0.2522250041365623,0.2275749985128641,0.1775374989956617,1.0794298499822617,0.5700743868947029,2.1581674218177795,0.4155919663608074,0.1291153766214847,1.082195267081261,0.4153098352253437,,,,,,,,0.5263058803975582,0.3266771622002125,0.811030387878418,0.1804455853998661,0.0778690367005765,0.427490271627903,0.016196887823753,0.5263058803975582,0.3266771622002125,0.811030387878418,0.1804455853998661,0.0778690367005765,0.427490271627903,germination - end of tillering,Fluegenrain,Strickhof
244,5.0,S2A_MSIL2A_20220325T102651_N0400_R108_T32TMT_20220325T162307.SAFE,2022-03-25,541.8999999999997,0,0.9716518372297288,0.1707235611975193,2.1550837755203247,0.3500827513635158,0.0005969055086367,1.0631117820739746,0.3600887916982174,4.0,0.0505875004455447,0.0783375008031725,0.0806999998167157,0.1270124986767768,0.2162625025957822,0.2409125007688999,0.2463249936699867,0.20707499794662,0.1568750012665987,1.1008422821760178,0.5742038711905479,2.172615647315979,0.4263079911470413,0.1313496436923742,1.0921410620212555,0.3544424995779991,,,,,,,,0.6218378618359566,0.4056150019168854,0.9590061828494072,0.2188244760036468,0.0959800696000456,0.5232564508914948,0.0153138486202806,0.6218378618359566,0.4056150019168854,0.9590061828494072,0.2188244760036468,0.0959800696000456,0.5232564508914948,germination - end of tillering,Fluegenrain,Strickhof
245,6.0,S2B_MSIL2A_20220327T101629_N0400_R065_T32TMT_20220327T141610.SAFE,2022-03-27,565.1999999999997,0,1.041799269616604,0.1912017036229372,2.395426571369171,0.3798079192638397,0.0038464565949425,1.1708832681179049,0.3884470276534557,4.0,0.060050000436604,0.087925000116229,0.0839250003919005,0.1342499982565641,0.2352499980479478,0.2640999965369701,0.2745125032961368,0.2187875006347894,0.1648624986410141,1.1644944846630096,0.5785943791270256,2.3635976910591125,0.4481582976877689,0.1351330950856208,1.1528927981853485,0.3783555664122104,,,,,,,,0.6551772654056549,0.4354874938726425,1.0121483504772186,0.2616758532822132,0.1172164883464574,0.4923583678901195,0.0156438533449545,0.6551772654056549,0.4354874938726425,1.0121483504772186,0.2616758532822132,0.1172164883464574,0.4923583678901195,germination - end of tillering,Fluegenrain,Strickhof
246,7.0,S2B_MSIL2A_20220406T101559_N0400_R065_T32TMT_20220406T154623.SAFE,2022-04-06,627.5999999999998,0,1.258763924241066,0.5129829831421375,2.6655293703079224,0.505242183804512,0.1229680832475423,1.3165050446987152,0.255389679223299,4.0,0.037037500180304,0.0620375000871717,0.0481750010512769,0.1020124992355704,0.2156000025570392,0.2479499951004982,0.2563624978065491,0.1673499960452318,0.1052874997258186,1.2303811609745026,0.6210377737879753,2.382406175136566,0.4892223738133907,0.154123930260539,1.1661661565303802,0.2311670891940593,,,,,,,,0.8789257630705833,0.5979015380144119,1.3742179721593857,0.3185864500701427,0.1775906197726726,0.5754704289138317,0.0123979006893932,0.8789257630705833,0.5979015380144119,1.3742179721593857,0.3185864500701427,0.1775906197726726,0.5754704289138317,germination - end of tillering,Fluegenrain,Strickhof
247,8.0,S2A_MSIL2A_20220414T102601_N0400_R108_T32TMT_20220414T155046.SAFE,2022-04-14,709.9999999999998,0,1.6766126602888107,0.7847001850605011,3.644545823335648,0.7102194577455521,0.2400289718061685,1.7477378249168396,0.2423959672451019,4.0,0.028825000161305,0.0566625003702938,0.0413875002413988,0.0962124979123473,0.2415374983102083,0.2855249941349029,0.2955250032246113,0.1668999996036291,0.1055124998092651,1.5610717833042145,0.8001137897372246,3.1042906641960144,0.6463932320475578,0.2363478634506464,1.472239375114441,0.2186508476734161,,,,,,,,1.1662735790014267,0.7769479677081108,1.7122003436088562,0.4699379652738571,0.2829870544373989,0.9412644803524016,0.0139991397736594,1.1662735790014267,0.7769479677081108,1.7122003436088562,0.4699379652738571,0.2829870544373989,0.9412644803524016,germination - end of tillering,Fluegenrain,Strickhof
248,9.0,S2B_MSIL2A_20220419T102559_N0400_R108_T32TMT_20220419T140845.SAFE,2022-04-19,764.3999999999999,0,2.3124299347400665,1.1638105064630508,5.609634280204773,1.0437740460038183,0.4072559364140033,2.6439363956451416,0.2185030281543731,4.0,0.0261375000700354,0.0486874999478459,0.0335500002838671,0.0836999993771314,0.2602250017225742,0.3361749947071075,0.3408375009894371,0.1562374979257583,0.0992999980226159,2.1803544759750366,1.1853176206350329,4.674894034862518,0.975404180586338,0.4137883707880974,2.1170016527175903,0.2032705768942833,,,,,,,,1.4825865626335144,1.067329190671444,1.8951725512743,0.7693892568349838,0.4711444899439811,1.252244919538498,0.0165333318291232,1.4825865626335144,1.067329190671444,1.8951725512743,0.7693892568349838,0.4711444899439811,1.252244919538498,germination - end of tillering,Fluegenrain,Strickhof
249,10.0,S2A_MSIL2A_20220421T101601_N0400_R065_T32TMT_20220421T134744.SAFE,2022-04-21,784.8999999999999,0,2.468716710805893,1.2138393223285675,6.044405937194824,1.0989495664834976,0.4170846045017242,2.878544718027115,0.235923396423459,4.0,0.0298250003252178,0.0558375003747642,0.0413375003263354,0.0944999996572732,0.2886874973773956,0.361225001513958,0.3728874959051609,0.1736375000327825,0.1054499996826052,2.305125743150711,1.2205031514167786,5.034043312072754,1.0164959132671356,0.4201027490198612,2.263079434633255,0.2198203187435865,,,,,,,,1.4646906852722168,1.0556936711072922,1.916924610733986,0.7482132092118263,0.4999352730810642,1.19173401594162,0.0166219163220375,1.4646906852722168,1.0556936711072922,1.916924610733986,0.7482132092118263,0.4999352730810642,1.19173401594162,germination - end of tillering,Fluegenrain,Strickhof
250,11.0,S2A_MSIL2A_20220501T101601_N0400_R065_T32TMT_20220501T154819.SAFE,2022-05-01,886.3999999999996,0,3.293953239917755,1.6585425436496737,7.015005111694336,1.666557461023331,0.7134388312697411,3.799133688211441,0.1721957046538591,4.0,0.0248875003308057,0.0407625003717839,0.026437500026077,0.0742625007405877,0.2758875004947185,0.3757374919950962,0.3798625022172928,0.1365374997258186,0.0698750019073486,3.029861658811569,1.6322379261255264,5.757967293262482,1.5053053945302963,0.7180584073066711,3.0425919890403748,0.1633461657911539,3.265364348888397,1.6637403219938278,6.97479659318924,1.640073984861374,0.7229266911745071,3.7691789269447327,0.1712066065520048,,,,,,,,3.029861658811569,1.6322379261255264,5.757967293262482,1.5053053945302963,0.7180584073066711,3.0425919890403748,stem elongation - end of heading,Fluegenrain,Strickhof
251,12.0,S2A_MSIL2A_20220511T101601_N0400_R065_T32TMT_20220511T174519.SAFE,2022-05-11,1024.2999999999995,0,4.273055016994476,2.051651120185852,7.532560169696808,2.4224555790424347,1.0954297482967377,4.8759424686431885,0.1675045397132635,4.0,0.0167374999728053,0.0333000002428889,0.0217500000726431,0.0576499989256262,0.2710375003516674,0.4018750004470348,0.4100750014185905,0.1340499967336654,0.0703499978408217,3.8399951457977295,2.000478610396385,6.15447199344635,2.152590110898018,1.0820902064442637,4.001033961772919,0.1638263035565614,4.2788344621658325,2.0803608894348145,7.52960193157196,2.418651342391968,1.1240715235471723,4.811265110969544,0.1666789427399635,,,,,,,,3.8399951457977295,2.000478610396385,6.15447199344635,2.152590110898018,1.0820902064442637,4.001033961772919,stem elongation - end of heading,Fluegenrain,Strickhof
252,13.0,S2A_MSIL2A_20220514T102601_N0400_R108_T32TMT_20220514T165714.SAFE,2022-05-14,1079.9999999999998,0,4.416844725608826,2.1513021737337112,7.537084221839905,2.4854073524475098,1.1768109053373337,4.91328352689743,0.153719188645482,4.0,0.0195750000420957,0.0306125003844499,0.0204874998889863,0.0546499998308718,0.2482375036925077,0.3835250027477741,0.4019000008702278,0.1187625005841255,0.0645999992266297,3.94258925318718,2.0687279254198074,6.168713629245758,2.21195724606514,1.1448297202587128,4.032233834266663,0.1505130175501108,4.42750495672226,2.1641843914985657,7.541863322257996,2.4918675124645238,1.2022628635168076,4.84760719537735,0.1530565004795789,,,,,,,,3.94258925318718,2.0687279254198074,6.168713629245758,2.21195724606514,1.1448297202587128,4.032233834266663,stem elongation - end of heading,Fluegenrain,Strickhof
253,14.0,S2B_MSIL2A_20220516T101559_N0400_R065_T32TMT_20220516T133430.SAFE,2022-05-16,1118.3999999999996,0,4.215095579624176,2.038977190852165,7.522612810134888,2.2259690314531326,0.9796684309840202,4.584741413593292,0.1919364389032125,4.0,0.0373125001788139,0.0455750008113682,0.0316500000189989,0.0740374978631734,0.27759999781847,0.4327125027775764,0.4460999965667724,0.1378875020891428,0.0748374992981553,3.7390871047973633,1.9839679300785065,6.131895542144775,1.9654271006584167,0.9491279870271684,3.7428677082061768,0.1878382116556167,4.175961434841156,2.050241708755493,7.51557993888855,2.222963407635689,0.9833428114652634,4.588293671607971,0.1906815040856599,,,,,,,,3.7390871047973633,1.9839679300785065,6.131895542144775,1.9654271006584167,0.9491279870271684,3.7428677082061768,stem elongation - end of heading,Fluegenrain,Strickhof
254,15.0,S2B_MSIL2A_20220526T101559_N0400_R065_T32TMT_20220526T134056.SAFE,2022-05-26,1302.6999999999998,0,4.6647855043411255,2.2579375654459,7.633439719676971,2.460345894098282,1.078252151608467,4.764620423316956,0.2075595874339342,4.0,0.0448500006459653,0.0524875009432435,0.0343250003643333,0.0762750012800097,0.294912502169609,0.4610749967396259,0.4812375046312809,0.1432000007480383,0.0786124989390373,4.116753876209259,2.143150851130485,6.211495876312256,2.1295991837978363,1.031339980661869,3.972448021173477,0.2051312904804945,4.628898084163666,2.2495764791965485,7.621939599514008,2.4599001109600067,1.0803304314613342,4.793508946895599,0.2063190769404173,,,,,,,,4.116753876209259,2.143150851130485,6.211495876312256,2.1295991837978363,1.031339980661869,3.972448021173477,stem elongation - end of heading,Fluegenrain,Strickhof
255,16.0,S2A_MSIL2A_20220610T101611_N0400_R065_T32TMT_20220610T181610.SAFE,2022-06-10,1540.6,0,3.7504126131534576,1.8362314254045489,7.358466923236847,1.8356903046369557,0.7612037509679794,4.079559147357941,0.1850556712597608,4.0,0.0347750000655651,0.0538375000469386,0.0363625008612871,0.0874749990180134,0.2926749996840954,0.4174750074744224,0.4395499974489212,0.1457125004380941,0.0760999983176589,3.3672689497470856,1.8008331954479218,5.990163445472717,1.618382290005684,0.7564578801393509,3.255529373884201,0.178335353732109,3.744090050458908,1.856812447309494,7.340423822402954,1.8150981813669205,0.7753529772162437,4.05829656124115,0.1840965654700994,,,,,,,,3.744090050458908,1.856812447309494,7.340423822402954,1.8150981813669205,0.7753529772162437,4.05829656124115,flowering - fruit development - plant dead,Fluegenrain,Strickhof
256,17.0,S2A_MSIL2A_20220613T103031_N0400_R108_T32TMT_20220613T235021.SAFE,2022-06-13,1600.8,0,3.313402384519577,1.6294553726911545,6.993354558944702,1.5993961691856384,0.6443944089114666,3.7339871525764474,0.1805022321641445,4.0,0.0386000000871717,0.0511375004425644,0.035099999513477,0.0803624996915459,0.2622999995946884,0.3719874992966652,0.3981374986469745,0.1257874956354499,0.0671000010333955,3.0260338187217712,1.6171748638153076,5.736897051334381,1.4280465841293335,0.651201892644167,2.973845809698105,0.1712187975645065,3.288130968809128,1.6467541307210922,6.962377071380615,1.5761602371931076,0.6554283797740936,3.70003879070282,0.1795443091541528,,,,,,,,3.288130968809128,1.6467541307210922,6.962377071380615,1.5761602371931076,0.6554283797740936,3.70003879070282,flowering - fruit development - plant dead,Fluegenrain,Strickhof
257,18.0,S2B_MSIL2A_20220618T102559_N0400_R108_T32TMT_20220618T135630.SAFE,2022-06-18,1713.0000000000002,0,2.4081836342811584,1.1620568335056305,5.825814127922058,1.0685662776231766,0.3903108574450016,2.8084353506565094,0.2370870094746351,4.0,0.0437125000171363,0.0613874997943639,0.0519250002689659,0.0984374992549419,0.2574000060558319,0.3528750017285347,0.3764375075697899,0.1521375048905611,0.0931749995797872,2.235046088695526,1.1578570380806923,4.801970481872559,0.9750608652830124,0.3818834908306598,2.2155735194683075,0.2209275979548692,2.391866445541382,1.1676676720380783,5.750086545944214,1.0669884383678436,0.3820926882326603,2.763529092073441,0.2361125312745571,,,,,,,,2.391866445541382,1.1676676720380783,5.750086545944214,1.0669884383678436,0.3820926882326603,2.763529092073441,flowering - fruit development - plant dead,Fluegenrain,Strickhof
258,19.0,S2A_MSIL2A_20220620T102041_N0400_R065_T32TMT_20220620T162319.SAFE,2022-06-20,1765.8000000000004,0,3.736852645874024,0.4455783404409885,7.432246267795563,1.6513129472732544,0.106672283145599,4.236272901296616,0.8048201277852058,4.0,0.1504374984651804,0.1751000005751848,0.1603999994695186,0.2211499996483326,0.4013749919831753,0.4868999943137169,0.5164749994874,0.2789500020444393,0.2009124998003244,3.422794282436371,0.757184773683548,6.115597605705261,1.4829811304807663,0.2404198218137025,3.487630307674408,0.7975710034370422,3.833004415035248,0.6059158146381378,7.485535800457001,1.70936818420887,0.1749540194869041,4.296120047569275,0.8027067631483078,,,,,,,,3.833004415035248,0.6059158146381378,7.485535800457001,1.70936818420887,0.1749540194869041,4.296120047569275,flowering - fruit development - plant dead,Fluegenrain,Strickhof
259,20.0,S2A_MSIL2A_20220623T103031_N9999_R108_T32TMT_20230101T163539.SAFE,2022-06-23,1829.2000000000005,0,2.506246119737625,0.3089898116886616,6.816388845443726,1.0180078744888306,0.0429268618609057,3.5355236530303955,0.7052136659622192,4.0,0.1343250032514333,0.158562496304512,0.1480500008910894,0.2048000004142522,0.3442500010132789,0.4154374971985817,0.4447499997913837,0.2458250019699335,0.1823874991387128,2.487302303314209,0.6859959959983826,5.658055186271668,1.0127494484186172,0.1977415103465318,2.7687487602233887,0.6934933364391327,2.6544297337532043,0.5148238465189934,6.9236814975738525,1.093566611409187,0.137575788423419,3.528953641653061,0.7080636546015739,,,,,,,,2.6544297337532043,0.5148238465189934,6.9236814975738525,1.093566611409187,0.137575788423419,3.528953641653061,flowering - fruit development - plant dead,Fluegenrain,Strickhof
260,21.0,S2A_MSIL2A_20220703T102611_N0400_R108_T32TMT_20220703T182512.SAFE,2022-07-03,2019.500000000001,0,1.071314498782158,0.3200109452009201,2.51232773065567,0.4071544557809829,0.048196299932897,1.2842465341091156,0.2930810004472732,4.0,0.0445374995470047,0.0710875010117888,0.0813625007867813,0.1313125025480985,0.1847874987870454,0.2164249941706657,0.2462875004857778,0.1593250017613172,0.1021125018596649,1.146978780627251,0.5826198756694794,2.427729934453964,0.4558358304202556,0.13511454872787,1.2392426878213882,0.2764821462333202,1.1205275058746338,0.4191155023872852,2.532753020524978,0.4276087880134582,0.0907094106078147,1.3072915077209473,0.2895783893764019,0.755918450653553,0.4798813797533512,1.3774554580450058,0.210602980107069,0.0806210353039205,0.5269940160214901,0.0144407082116231,1.1205275058746338,0.4191155023872852,2.532753020524978,0.4276087880134582,0.0907094106078147,1.3072915077209473,flowering - fruit development - plant dead,Fluegenrain,Strickhof
261,22.0,S2B_MSIL2A_20220705T101559_N0400_R065_T32TMT_20220705T131726.SAFE,2022-07-05,2059.9000000000005,0,0.9729025959968568,0.1474190484732389,2.2689618170261383,0.3513439781963825,1.8635492690322053e-05,1.13149294257164,0.3836398124694824,5.0,0.0693499995395541,0.0947874998673796,0.114474999718368,0.1633375007659196,0.2139625009149313,0.2382499948143959,0.2692374959588051,0.1950124967843294,0.131387498229742,1.1250756233930588,0.5759167969226837,2.316530823707581,0.4411011561751365,0.1327320374548435,1.1832316517829895,0.3836234994232654,1.0961061865091324,0.4036000557243824,2.4195289611816406,0.4130805991590023,0.0872978121042251,1.2209386825561523,0.3941682502627373,0.6299382522702217,0.4002759791910648,1.0478969812393188,0.1464811321347952,0.062467255629599,0.3545024581253528,0.017870568903163,1.0961061865091324,0.4036000557243824,2.4195289611816406,0.4130805991590023,0.0872978121042251,1.2209386825561523,flowering - fruit development - plant dead,Fluegenrain,Strickhof
262,23.0,S2B_MSIL2A_20220708T102559_N0400_R108_T32TMT_20220708T131740.SAFE,2022-07-08,2116.600000000001,0,0.9083468988537788,0.1252351878210902,2.1690386533737183,0.3211191333830356,4.936255049159399e-07,1.1068826913833618,0.3681950345635414,5.0,0.061037499923259,0.0838999999687075,0.1147500006482005,0.1535374987870454,0.1868749987334013,0.2127624973654747,0.2478125002235174,0.1915124990046024,0.1362124998122453,1.077112853527069,0.569582149386406,2.284849524497986,0.4290388152003288,0.1290011070668697,1.1744133979082108,0.3836844265460968,1.039701268076897,0.3982496038079262,2.3558582067489624,0.3956688232719898,0.0831184592097997,1.2222872376441956,0.3889105208218097,0.5846213325858116,0.3250067941844463,0.9891446232795716,0.1437153778970241,0.0402282439172267,0.407572228461504,0.0175627951975911,1.039701268076897,0.3982496038079262,2.3558582067489624,0.3956688232719898,0.0831184592097997,1.2222872376441956,flowering - fruit development - plant dead,Fluegenrain,Strickhof
263,24.0,S2A_MSIL2A_20220710T101611_N0400_R065_T32TMT_20220710T165533.SAFE,2022-07-10,2154.500000000001,0,1.1553988456726074,0.1196549944579601,3.440188080072403,0.4263008162379265,3.773551444652412e-07,1.67371366918087,0.6482580229640007,5.0,0.1039499994367361,0.1360749993473291,0.1815999969840049,0.2288374993950128,0.2668999880552292,0.2955250032246113,0.3383124992251396,0.282212495803833,0.1926500014960765,1.344283506274223,0.5871666818857193,3.393894761800766,0.5224690139293671,0.1423025671392679,1.6972483843564987,0.6643755808472633,1.331839069724083,0.4089682884514332,3.799622803926468,0.516426146030426,0.090784472413361,1.924850568175316,0.6829957589507103,0.4903765581548214,0.3012387603521347,0.934180185198784,0.1056809704750776,0.0240074134198948,0.363710381090641,0.0273759516421705,1.331839069724083,0.4089682884514332,3.799622803926468,0.516426146030426,0.090784472413361,1.924850568175316,flowering - fruit development - plant dead,Fluegenrain,Strickhof
264,25.0,S2A_MSIL2A_20220713T103041_N0400_R108_T32TMT_20220713T164557.SAFE,2022-07-13,2216.300000000001,0,0.8844776824116707,0.1078374879434704,2.182922065258026,0.3118990696966648,5.073553577261691e-08,1.1134900748729706,0.482622217386961,5.0,0.0797750009223818,0.1074749995023012,0.1523999981582164,0.1838124990463256,0.2057124972343444,0.2246124986559152,0.2579374946653843,0.2337625008076429,0.1591874975711107,1.0774816274642944,0.5661190375685692,2.318039655685425,0.4256860725581646,0.1282778047025203,1.1949501782655716,0.5144613534212112,1.032104715704918,0.3880461566150188,2.386418342590332,0.3905850127339363,0.0807652538642287,1.21052885055542,0.521812342107296,0.3867578320205211,0.2292004078626632,0.7558659687638283,0.0580665003508329,0.0004255518207827,0.2354073822498321,0.0222455442417413,1.032104715704918,0.3880461566150188,2.386418342590332,0.3905850127339363,0.0807652538642287,1.21052885055542,flowering - fruit development - plant dead,Fluegenrain,Strickhof
